ADM3_PCODE;JUNTA_SEXO;Sufragantes;Votos_válidos;Nulos;Blancos;Nulos_pct;Blancos_pct;"DANIEL NOBOA AZIN
(Derecha liberal 
moderada)";"LUISA GONZALEZ
(Izquierda autoritaria)"
EC091051;FEMENINO;629,0;585,0;38,0;6,0;0,06041335453100159;0,009538950715421303;0,21621621621621623;0,7138314785373608
EC091053;FEMENINO;2192,0;1964,0;193,0;35,0;0,08804744525547445;0,015967153284671534;0,38321167883211676;0,5127737226277372
EC091054;FEMENINO;2730,0;2491,0;216,0;24,0;0,07912087912087912;0,008791208791208791;0,441025641025641;0,4714285714285714
EC091150;FEMENINO;18318,0;16713,0;1387,0;214,0;0,0757178731302544;0,01168249808931106;0,34468828474724317;0,5676929795829239
EC091151;FEMENINO;1259,0;1146,0;98,0;15,0;0,0778395552025417;0,011914217633042097;0,25178713264495634;0,6584590945194599
EC091152;FEMENINO;1604,0;1447,0;137,0;20,0;0,08541147132169576;0,012468827930174564;0,27805486284289277;0,6240648379052369
EC091153;FEMENINO;979,0;907,0;67,0;5,0;0,06843718079673136;0,005107252298263534;0,21450459652706844;0,7119509703779366
EC091154;FEMENINO;2968,0;2641,0;287,0;40,0;0,09669811320754718;0,013477088948787063;0,26752021563342315;0,6223045822102425
EC091250;FEMENINO;15077,0;13748,0;1170,0;160,0;0,07760164488956689;0,010612190754128805;0,3516614711149433;0,5601910194335743
EC091350;FEMENINO;6654,0;6030,0;462,0;159,0;0,06943192064923355;0,023895401262398558;0,337541328524196;0,5686804929365795
EC091450;FEMENINO;15621,0;14025,0;1447,0;149,0;0,092631713718712;0,009538441841111325;0,39536521349465464;0,5024646309455221
EC091451;FEMENINO;1312,0;1199,0;98,0;15,0;0,07469512195121951;0,011432926829268292;0,3445121951219512;0,569359756097561
EC091452;FEMENINO;2047,0;1855,0;174,0;18,0;0,08500244259892525;0,008793356130923302;0,3512457254518808;0,5549584758182706
EC091650;FEMENINO;13880,0;12635,0;1082,0;165,0;0,07795389048991354;0,011887608069164265;0,37788184438040345;0,5324207492795389
EC091651;FEMENINO;3546,0;3148,0;350,0;44,0;0,09870276367738297;0,012408347433728144;0,3189509306260575;0,5688099266779469
EC091850;FEMENINO;15340,0;13713,0;1410,0;216,0;0,09191655801825294;0,014080834419817471;0,3546284224250326;0,5393089960886571
EC091950;FEMENINO;14461,0;12903,0;1366,0;186,0;0,09446096397206279;0,012862181038655695;0,38109397690339536;0,5111679690201231
EC091951;FEMENINO;2757,0;2497,0;218,0;42,0;0,07907145447950671;0,015233949945593036;0,37323177366702937;0,5324628219078709
EC091952;FEMENINO;1682,0;1483,0;146,0;52,0;0,08680142687277051;0,030915576694411414;0,34661117717003564;0,535077288941736
EC091953;FEMENINO;3765,0;3351,0;334,0;80,0;0,08871181938911023;0,021248339973439574;0,3253652058432935;0,5646746347941567
EC092050;FEMENINO;11535,0;10449,0;953,0;132,0;0,08261811876896402;0,011443433029908972;0,3733853489380147;0,5324664065886433
EC092053;FEMENINO;3087,0;2838,0;218,0;31,0;0,07061872367994818;0,01004211208292841;0,2928409459021704;0,626498218334953
EC092055;FEMENINO;3323,0;3049,0;248,0;26,0;0,07463135720734276;0,007824255191092387;0,24405657538368944;0,6734878122178755
EC092056;FEMENINO;5216,0;4712,0;455,0;49,0;0,08723159509202454;0,009394171779141104;0,2847009202453988;0,6186733128834356
EC092150;FEMENINO;20471,0;18737,0;1510,0;228,0;0,07376288407991793;0,01113770700014655;0,44238190611108397;0,4729129011772752
EC092250;FEMENINO;6319,0;5807,0;460,0;52,0;0,07279632853299572;0,008229150181990821;0,4758664345624308;0,4431080867225827
EC092251;FEMENINO;2879,0;2635,0;216,0;28,0;0,0750260507120528;0,009725599166377214;0,33240708579367834;0,5828412643278916
EC092350;FEMENINO;4440,0;4073,0;339,0;28,0;0,07635135135135135;0,006306306306306306;0,35405405405405405;0,5632882882882883
EC092450;FEMENINO;7648,0;6767,0;724,0;155,0;0,0946652719665272;0,02026673640167364;0,4249476987447699;0,45985878661087864
EC092550;FEMENINO;9270,0;8399,0;765,0;106,0;0,0825242718446602;0,011434735706580367;0,392017259978425;0,5140237324703344
EC092750;FEMENINO;5252,0;4747,0;421,0;86,0;0,08015993907083016;0,016374714394516376;0,4459253617669459;0,45792079207920794
EC092850;FEMENINO;5228,0;4763,0;409,0;56,0;0,07823259372609029;0,010711553175210406;0,27601377199693955;0,6350420811017597
EC100150;FEMENINO;1534,0;1415,0;110,0;9,0;0,07170795306388526;0,005867014341590613;0,5423728813559322;0,38005215123859193
EC100151;FEMENINO;2288,0;2034,0;228,0;22,0;0,09965034965034965;0,009615384615384616;0,32604895104895104;0,5629370629370629
EC100152;FEMENINO;1637,0;1471,0;152,0;13,0;0,09285277947464875;0,00794135613927917;0,3280390959071472;0,5705558949297496
EC100153;FEMENINO;1025,0;927,0;82,0;14,0;0,08;0,013658536585365854;0,3278048780487805;0,5765853658536585
EC100154;FEMENINO;3510,0;3110,0;380,0;19,0;0,10826210826210826;0,005413105413105413;0,3336182336182336;0,5524216524216524
EC100155;FEMENINO;1464,0;1276,0;178,0;10,0;0,12158469945355191;0,006830601092896175;0,3244535519125683;0,5471311475409836
EC100156;FEMENINO;803,0;743,0;55,0;5,0;0,0684931506849315;0,0062266500622665;0,25653798256537985;0,6687422166874222
EC100157;FEMENINO;7209,0;6562,0;615,0;32,0;0,08531002913025384;0,004438895824663615;0,5482036343459564;0,3620474406991261
EC100250;FEMENINO;8335,0;7676,0;626,0;31,0;0,07510497900419916;0,003719256148770246;0,5868026394721055;0,33413317336532694
EC100251;FEMENINO;615,0;566,0;46,0;3,0;0,07479674796747968;0,004878048780487805;0,46016260162601624;0,46016260162601624
EC100252;FEMENINO;2414,0;2197,0;203,0;14,0;0,08409279204639603;0,00579950289975145;0,548053024026512;0,3620546810273405
EC100253;FEMENINO;1367,0;1203,0;158,0;6,0;0,11558156547183614;0,0043891733723482075;0,49890270665691294;0,3811265544989027
EC100254;FEMENINO;4173,0;3704,0;446,0;21,0;0,10687754612988258;0,0050323508267433505;0,40067098011023244;0,48693985142583274
EC100350;FEMENINO;2766,0;2473,0;276,0;17,0;0,09978308026030369;0,006146059291395517;0,4584237165582068;0,435647143890094
EC100351;FEMENINO;718,0;639,0;70,0;9,0;0,09749303621169916;0,012534818941504178;0,3342618384401114;0,5557103064066853
EC100352;FEMENINO;3167,0;2900,0;243,0;24,0;0,07672876539311652;0,007578149668455952;0,32838648563309125;0,5873065993053362
EC100353;FEMENINO;2304,0;1968,0;310,0;26,0;0,1345486111111111;0,011284722222222222;0,2365451388888889;0,6176215277777778
EC100354;FEMENINO;629,0;540,0;51,0;38,0;0,08108108108108109;0,06041335453100159;0,3767885532591415;0,48171701112877585
EC100355;FEMENINO;216,0;197,0;18,0;1,0;0,08333333333333333;0,004629629629629629;0,4212962962962963;0,49074074074074076
EC100356;FEMENINO;3081,0;2757,0;310,0;14,0;0,10061668289516391;0,004543979227523531;0,4462836741317754;0,4485556637455372
EC100357;FEMENINO;743,0;642,0;88,0;13,0;0,11843876177658143;0,017496635262449527;0,34993270524899056;0,5141318977119784
EC100358;FEMENINO;217,0;197,0;15,0;5,0;0,06912442396313365;0,02304147465437788;0,37327188940092165;0,5345622119815668
EC100450;FEMENINO;8342,0;7574,0;719,0;48,0;0,08619036202349556;0,005754015823543515;0,44078158714936466;0,4671541596739391
EC100451;FEMENINO;2592,0;2278,0;290,0;22,0;0,11188271604938271;0,008487654320987654;0,23765432098765432;0,6412037037037037
EC100452;FEMENINO;2912,0;2613,0;282,0;15,0;0,09684065934065934;0,005151098901098901;0,27163461538461536;0,6256868131868132
EC100453;FEMENINO;2643,0;2372,0;259,0;11,0;0,09799470298902763;0,004161937192584185;0,30533484676503975;0,5921301551267499
EC100454;FEMENINO;155,0;142,0;12,0;1,0;0,07741935483870968;0,0064516129032258064;0,47096774193548385;0,44516129032258067
EC100455;FEMENINO;3453,0;3045,0;389,0;19,0;0,11265566174341153;0,005502461627570229;0,3014769765421373;0,580364900086881
EC100456;FEMENINO;3208,0;2829,0;355,0;22,0;0,11066084788029926;0,00685785536159601;0,31359102244389025;0,5682668329177057
EC100457;FEMENINO;4503,0;4066,0;410,0;27,0;0,09105041083721963;0,005996002664890073;0,4212747057517211;0,4816788807461692
EC100458;FEMENINO;2083,0;1859,0;200,0;23,0;0,09601536245799328;0,011041766682669226;0,1699471915506481;0,7225156024963995
EC100459;FEMENINO;645,0;592,0;45,0;8,0;0,06976744186046512;0,012403100775193798;0,44031007751937984;0,47751937984496123
EC100550;FEMENINO;4437,0;3975,0;442,0;19,0;0,09961685823754789;0,00428217263917061;0,42461122379986477;0,47126436781609193
EC100551;FEMENINO;442,0;406,0;35,0;1,0;0,07918552036199095;0,0022624434389140274;0,3031674208144796;0,6153846153846154
EC100552;FEMENINO;659,0;572,0;80,0;7,0;0,12139605462822459;0,010622154779969651;0,26707132018209406;0,6009104704097117
EC100553;FEMENINO;371,0;351,0;17,0;3,0;0,04582210242587601;0,008086253369272238;0,29649595687331537;0,6495956873315364
EC100650;FEMENINO;2938,0;2660,0;266,0;12,0;0,09053778080326753;0,0040844111640571815;0,40061266167460857;0,5047651463580667
EC100651;FEMENINO;759,0;678,0;73,0;8,0;0,09617918313570488;0,010540184453227932;0,4624505928853755;0,4308300395256917
EC100652;FEMENINO;718,0;634,0;78,0;6,0;0,10863509749303621;0,008356545961002786;0,5905292479108635;0,2924791086350975
EC100653;FEMENINO;869,0;766,0;96,0;7,0;0,11047180667433831;0,00805523590333717;0,35443037974683544;0,5270425776754891
EC100654;FEMENINO;1191,0;1043,0;139,0;9,0;0,11670864819479429;0,007556675062972292;0,3425692695214106;0,5331654072208228
EC100655;FEMENINO;643,0;576,0;64,0;2,0;0,09953343701399689;0,003110419906687403;0,3810264385692068;0,5147744945567652
EC110150;FEMENINO;13066,0;12550,0;489,0;27,0;0,03742537884585948;0,002066431960814327;0,7508036124292056;0,20970457676412063
EC110151;FEMENINO;469,0;441,0;24,0;4,0;0,0511727078891258;0,008528784648187633;0,6844349680170576;0,255863539445629
EC110152;FEMENINO;894,0;808,0;76,0;10,0;0,08501118568232663;0,011185682326621925;0,7628635346756152;0,14093959731543623
EC110153;FEMENINO;548,0;516,0;31,0;1,0;0,05656934306569343;0,0018248175182481751;0,5328467153284672;0,40875912408759124
EC110154;FEMENINO;760,0;697,0;51,0;12,0;0,06710526315789474;0,015789473684210527;0,5421052631578948;0,375
EC110155;FEMENINO;484,0;466,0;16,0;2,0;0,03305785123966942;0,004132231404958678;0,8409090909090909;0,12190082644628099
EC110156;FEMENINO;2851,0;2665,0;166,0;20,0;0,05822518414591372;0,00701508242721852;0,6759031918625044;0,2588565415643634
EC110157;FEMENINO;1702,0;1529,0;153,0;20,0;0,0898942420681551;0,011750881316098707;0,7074030552291422;0,190951821386604
EC110158;FEMENINO;462,0;438,0;23,0;1,0;0,049783549783549784;0,0021645021645021645;0,7229437229437229;0,22510822510822512
EC110159;FEMENINO;528,0;501,0;23,0;4,0;0,043560606060606064;0,007575757575757576;0,6704545454545454;0,2784090909090909
EC110160;FEMENINO;1166,0;1103,0;57,0;6,0;0,04888507718696398;0,005145797598627788;0,62778730703259;0,3181818181818182
EC110161;FEMENINO;1894,0;1761,0;112,0;21,0;0,059134107708553325;0,011087645195353749;0,6182682154171066;0,3115100316789863
EC110162;FEMENINO;482,0;465,0;10,0;7,0;0,02074688796680498;0,014522821576763486;0,7676348547717843;0,1970954356846473
EC110163;FEMENINO;520,0;504,0;14,0;3,0;0,026923076923076925;0,0057692307692307696;0,6961538461538461;0,27307692307692305
EC110250;FEMENINO;5667,0;5407,0;229,0;32,0;0,04040938768307747;0,005646726663137463;0,7053114522675137;0,24880889359449443
EC110251;FEMENINO;568,0;533,0;25,0;10,0;0,04401408450704225;0,017605633802816902;0,5070422535211268;0,43133802816901406
EC110252;FEMENINO;698,0;659,0;26,0;12,0;0,03724928366762178;0,017191977077363897;0,45558739255014324;0,4885386819484241
EC110253;FEMENINO;301,0;282,0;19,0;0,0;0,06312292358803986;0,0;0,6112956810631229;0,32558139534883723
EC110254;FEMENINO;328,0;311,0;12,0;5,0;0,036585365853658534;0,01524390243902439;0,43902439024390244;0,5091463414634146
EC110350;FEMENINO;9304,0;8778,0;485,0;42,0;0,05212811693895099;0,0045141874462596735;0,6065133276010318;0,3369518486672399
EC110351;FEMENINO;1102,0;1057,0;38,0;7,0;0,034482758620689655;0,006352087114337568;0,6134301270417423;0,3457350272232305
EC110352;FEMENINO;146,0;142,0;4,0;0,0;0,0273972602739726;0,0;0,636986301369863;0,3356164383561644
EC110353;FEMENINO;631,0;609,0;18,0;4,0;0,028526148969889066;0,006339144215530904;0,6703645007923931;0,294770206022187
EC110354;FEMENINO;170,0;163,0;6,0;1,0;0,03529411764705882;0,0058823529411764705;0,6;0,3588235294117647
EC110450;FEMENINO;2440,0;2357,0;73,0;10,0;0,029918032786885245;0,004098360655737705;0,6274590163934426;0,33852459016393444
EC110451;FEMENINO;370,0;357,0;10,0;3,0;0,02702702702702703;0,008108108108108109;0,3810810810810811;0,5837837837837838
EC110455;FEMENINO;926,0;879,0;37,0;10,0;0,03995680345572354;0,01079913606911447;0,4427645788336933;0,5064794816414687
EC110456;FEMENINO;784,0;744,0;23,0;17,0;0,029336734693877552;0,021683673469387755;0,44387755102040816;0,5051020408163265
EC110457;FEMENINO;207,0;199,0;4,0;4,0;0,01932367149758454;0,01932367149758454;0,42028985507246375;0,5410628019323671
EC110550;FEMENINO;1368,0;1316,0;46,0;6,0;0,033625730994152045;0,0043859649122807015;0,5957602339181286;0,36622807017543857
EC110551;FEMENINO;404,0;386,0;14,0;4,0;0,034653465346534656;0,009900990099009901;0,5495049504950495;0,40594059405940597
EC110552;FEMENINO;214,0;202,0;12,0;0,0;0,056074766355140186;0,0;0,5887850467289719;0,35514018691588783
EC110553;FEMENINO;393,0;379,0;13,0;1,0;0,03307888040712468;0,002544529262086514;0,3816793893129771;0,5826972010178118
EC110554;FEMENINO;185,0;179,0;5,0;1,0;0,02702702702702703;0,005405405405405406;0,6216216216216216;0,34594594594594597
EC110650;FEMENINO;1561,0;1455,0;83,0;22,0;0,053171044202434334;0,014093529788597053;0,438821268417681;0,49327354260089684
EC110651;FEMENINO;607,0;582,0;21,0;4,0;0,03459637561779242;0,006589785831960461;0,3525535420098847;0,6062602965403624
EC110652;FEMENINO;626,0;577,0;40,0;9,0;0,06389776357827476;0,01437699680511182;0,4169329073482428;0,5047923322683706
EC110653;FEMENINO;551,0;499,0;49,0;3,0;0,08892921960072596;0,0054446460980036296;0,24863883847549909;0,6569872958257713
EC110654;FEMENINO;621,0;579,0;25,0;17,0;0,040257648953301126;0,027375201288244767;0,5394524959742351;0,392914653784219
EC110655;FEMENINO;550,0;525,0;21,0;4,0;0,038181818181818185;0,007272727272727273;0,27454545454545454;0,68
EC110656;FEMENINO;296,0;279,0;13,0;4,0;0,04391891891891892;0,013513513513513514;0,3918918918918919;0,5506756756756757
EC110750;FEMENINO;1295,0;1253,0;39,0;3,0;0,030115830115830116;0,0023166023166023165;0,7011583011583011;0,26640926640926643
EC110751;FEMENINO;809,0;766,0;39,0;4,0;0,048207663782447466;0,004944375772558714;0,5822002472187886;0,3646477132262052
EC110753;FEMENINO;1358,0;1285,0;65,0;8,0;0,04786450662739323;0,005891016200294551;0,5213549337260678;0,42488954344624447
EC110754;FEMENINO;356,0;342,0;12,0;2,0;0,033707865168539325;0,0056179775280898875;0,7471910112359551;0,21348314606741572
EC110756;FEMENINO;597,0;568,0;23,0;6,0;0,038525963149078725;0,010050251256281407;0,6432160804020101;0,3082077051926298
EC110850;FEMENINO;4688,0;4515,0;150,0;23,0;0,03199658703071672;0,004906143344709898;0,6188139931740614;0,34428327645051193
EC110851;FEMENINO;274,0;259,0;14,0;1,0;0,051094890510948905;0,0036496350364963502;0,48905109489051096;0,4562043795620438
EC110852;FEMENINO;345,0;340,0;3,0;2,0;0,008695652173913044;0,005797101449275362;0,7971014492753623;0,18840579710144928
EC110853;FEMENINO;242,0;229,0;8,0;4,0;0,03305785123966942;0,01652892561983471;0,6074380165289256;0,33884297520661155
EC110950;FEMENINO;4521,0;4243,0;251,0;26,0;0,055518690555186906;0,0057509400575094;0,6323822163238222;0,30612696306126963
EC110951;FEMENINO;344,0;321,0;19,0;4,0;0,055232558139534885;0,011627906976744186;0,6104651162790697;0,3226744186046512
EC110952;FEMENINO;504,0;492,0;7,0;5,0;0,013888888888888888;0,00992063492063492;0,5257936507936508;0,4503968253968254
EC110954;FEMENINO;497,0;431,0;38,0;26,0;0,07645875251509054;0,052313883299798795;0,44064386317907445;0,42655935613682094
EC110956;FEMENINO;512,0;478,0;26,0;8,0;0,05078125;0,015625;0,333984375;0,599609375
EC110957;FEMENINO;272,0;260,0;9,0;3,0;0,03308823529411765;0,011029411764705883;0,5551470588235294;0,4007352941176471
EC110958;FEMENINO;408,0;374,0;29,0;5,0;0,07107843137254902;0,012254901960784314;0,43137254901960786;0,4852941176470588
EC110959;FEMENINO;353,0;340,0;10,0;3,0;0,028328611898016998;0,0084985835694051;0,5297450424929179;0,43342776203966005
EC111050;FEMENINO;3456,0;3256,0;163,0;36,0;0,04716435185185185;0,010416666666666666;0,46875;0,47337962962962965
EC111051;FEMENINO;416,0;385,0;24,0;6,0;0,057692307692307696;0,014423076923076924;0,3629807692307692;0,5625
EC111052;FEMENINO;285,0;271,0;11,0;3,0;0,03859649122807018;0,010526315789473684;0,47017543859649125;0,4807017543859649
EC111053;FEMENINO;733,0;688,0;38,0;6,0;0,05184174624829468;0,008185538881309686;0,22237380627557982;0,7162346521145976
EC111054;FEMENINO;508,0;477,0;19,0;12,0;0,03740157480314961;0,023622047244094488;0,5019685039370079;0,43700787401574803
EC111055;FEMENINO;397,0;371,0;18,0;8,0;0,04534005037783375;0,020151133501259445;0,5062972292191436;0,4282115869017632
EC111150;FEMENINO;3819,0;3429,0;345,0;46,0;0,09033778476040849;0,012045037968054464;0,6582875098193244;0,23959151610369206
EC111151;FEMENINO;985,0;858,0;102,0;25,0;0,10355329949238579;0,025380710659898477;0,6121827411167513;0,25888324873096447
EC111152;FEMENINO;313,0;284,0;25,0;4,0;0,07987220447284345;0,012779552715654952;0,5335463258785943;0,3738019169329074
EC111153;FEMENINO;476,0;424,0;40,0;12,0;0,08403361344537816;0,025210084033613446;0,5672268907563025;0,3235294117647059
EC111154;FEMENINO;972,0;898,0;61,0;12,0;0,06275720164609054;0,012345679012345678;0,6049382716049383;0,31893004115226337
EC111155;FEMENINO;465,0;426,0;28,0;11,0;0,060215053763440864;0,023655913978494623;0,5849462365591398;0,3311827956989247
EC111156;FEMENINO;1091,0;998,0;79,0;14,0;0,07241063244729606;0,012832263978001834;0,7461044912923923;0,1686526122823098
EC111157;FEMENINO;381,0;359,0;19,0;3,0;0,049868766404199474;0,007874015748031496;0,4645669291338583;0,4776902887139108
EC111158;FEMENINO;701,0;658,0;36,0;7,0;0,05135520684736091;0,009985734664764621;0,5805991440798859;0,35805991440798857
EC111159;FEMENINO;1490,0;1364,0;113,0;13,0;0,07583892617449664;0,0087248322147651;0,4885906040268456;0,4268456375838926
EC111160;FEMENINO;450,0;403,0;44,0;3,0;0,09777777777777778;0,006666666666666667;0,5133333333333333;0,38222222222222224
EC111250;FEMENINO;930,0;899,0;23,0;8,0;0,024731182795698924;0,008602150537634409;0,589247311827957;0,3774193548387097
EC111251;FEMENINO;293,0;283,0;8,0;2,0;0,027303754266211604;0,006825938566552901;0,5767918088737202;0,3890784982935154
EC111252;FEMENINO;871,0;839,0;30,0;2,0;0,03444316877152698;0,002296211251435132;0,6624569460390356;0,3008036739380023
EC111350;FEMENINO;1825,0;1765,0;44,0;15,0;0,02410958904109589;0,00821917808219178;0,583013698630137;0,3841095890410959
EC111351;FEMENINO;257,0;249,0;4,0;4,0;0,01556420233463035;0,01556420233463035;0,3735408560311284;0,5953307392996109
EC111352;FEMENINO;518,0;502,0;8,0;8,0;0,015444015444015444;0,015444015444015444;0,41505791505791506;0,5540540540540541
EC111353;FEMENINO;457,0;436,0;11,0;10,0;0,024070021881838075;0,02188183807439825;0,5579868708971554;0,39606126914660833
EC111354;FEMENINO;892,0;853,0;35,0;4,0;0,03923766816143498;0,004484304932735426;0,41143497757847536;0,5448430493273543
EC111355;FEMENINO;273,0;254,0;16,0;3,0;0,05860805860805861;0,01098901098901099;0,3076923076923077;0,6227106227106227
EC111356;FEMENINO;147,0;144,0;3,0;0,0;0,02040816326530612;0,0;0,5034013605442177;0,47619047619047616
EC111450;FEMENINO;1764,0;1695,0;57,0;12,0;0,03231292517006803;0,006802721088435374;0,4444444444444444;0,5164399092970522
EC111451;FEMENINO;398,0;371,0;21,0;6,0;0,052763819095477386;0,01507537688442211;0,4798994974874372;0,45226130653266333
EC111452;FEMENINO;594,0;574,0;17,0;3,0;0,02861952861952862;0,005050505050505051;0,36195286195286197;0,6043771043771043
EC111453;FEMENINO;661,0;633,0;18,0;10,0;0,02723146747352496;0,015128593040847202;0,2844175491679274;0,6732223903177005
EC111550;FEMENINO;1068,0;1028,0;34,0;6,0;0,031835205992509365;0,0056179775280898875;0,649812734082397;0,31273408239700373
EC111551;FEMENINO;164,0;162,0;2,0;0,0;0,012195121951219513;0,0;0,7195121951219512;0,2682926829268293
EC111552;FEMENINO;387,0;375,0;10,0;2,0;0,025839793281653745;0,00516795865633075;0,4909560723514212;0,4780361757105943
EC111650;FEMENINO;1491,0;1413,0;65,0;13,0;0,043594902749832326;0,008718980549966466;0,6398390342052314;0,30784708249496984
EC111651;FEMENINO;264,0;251,0;9,0;4,0;0,03409090909090909;0,015151515151515152;0,5871212121212122;0,36363636363636365
EC120150;FEMENINO;25862,0;23320,0;2359,0;179,0;0,09121490990642642;0,00692135179027144;0,5524321398190395;0,3492769314051504
EC120152;FEMENINO;2159,0;1899,0;224,0;36,0;0,10375173691523853;0,01667438628994905;0,28392774432607687;0,5956461324687355
EC120153;FEMENINO;6128,0;5405,0;643,0;79,0;0,10492819843342037;0,012891644908616188;0,3531331592689295;0,5288838120104439
EC120154;FEMENINO;5442,0;4836,0;539,0;67,0;0,09904446894524072;0,01231165012862918;0,23759647188533628;0,6510474090407938
EC120155;FEMENINO;4922,0;4396,0;475,0;50,0;0,09650548557496952;0,010158472165786265;0,4758228362454287;0,4173100365704998
EC120250;FEMENINO;9182,0;8286,0;766,0;128,0;0,08342409061206708;0,013940318013504684;0,27009366151165326;0,632324112393814
EC120251;FEMENINO;2863,0;2538,0;278,0;44,0;0,09710094306671324;0,015368494586098498;0,2874607055536151;0,5990220048899756
EC120252;FEMENINO;3098,0;2613,0;425,0;60,0;0,13718528082633957;0,019367333763718526;0,3644286636539703;0,4790187217559716
EC120350;FEMENINO;9528,0;8833,0;630,0;62,0;0,06612090680100756;0,006507136859781696;0,5700041981528128;0,3570528967254408
EC120351;FEMENINO;559,0;519,0;35,0;5,0;0,0626118067978533;0,008944543828264758;0,6708407871198568;0,25760286225402507
EC120450;FEMENINO;5794,0;5136,0;575,0;81,0;0,09924059371763894;0,013979979288919572;0,4497756299620297;0,43665861235761133
EC120451;FEMENINO;2123,0;1876,0;188,0;58,0;0,08855393311351861;0,027319830428638718;0,37352802637776733;0,5101271785209609
EC120452;FEMENINO;7476,0;6458,0;873,0;144,0;0,11677367576243981;0,019261637239165328;0,40302300695559123;0,46080791867308724
EC120550;FEMENINO;6635,0;5983,0;596,0;56,0;0,08982667671439337;0,008440090429540317;0,3180105501130369;0,5837226827430294
EC120553;FEMENINO;4865,0;4353,0;461,0;52,0;0,0947584789311408;0,010688591983556012;0,323535457348407;0,5712230215827339
EC120555;FEMENINO;2013,0;1774,0;220,0;20,0;0,1092896174863388;0,009935419771485345;0,28812717337307503;0,5931445603576752
EC120650;FEMENINO;4701,0;4179,0;452,0;67,0;0,09614975537119762;0,014252286747500531;0,42373962986598596;0,4652201659221442
EC120651;FEMENINO;7284,0;6488,0;706,0;90,0;0,09692476661175178;0,012355848434925865;0,407331136738056;0,4833882482152663
EC120750;FEMENINO;20997,0;18661,0;2081,0;248,0;0,09910939658046387;0,011811211125398867;0,4585416964328237;0,43020431490212885
EC120752;FEMENINO;3085,0;2735,0;326,0;26,0;0,10567260940032415;0,008427876823338737;0,35235008103727716;0,5341977309562399
EC120753;FEMENINO;673,0;602,0;57,0;14,0;0,08469539375928678;0,020802377414561663;0,4962852897473997;0,39821693907875183
EC120754;FEMENINO;725,0;650,0;61,0;14,0;0,08413793103448276;0,019310344827586208;0,4317241379310345;0,46482758620689657
EC120850;FEMENINO;25498,0;22805,0;2337,0;349,0;0,09165424739195231;0,01368734802729626;0,39410934190916935;0,500274531335791
EC120851;FEMENINO;3241,0;2829,0;347,0;64,0;0,10706572045664918;0,01974699166923789;0,3316877506942302;0,5411909904350509
EC120950;FEMENINO;7990,0;7205,0;671,0;114,0;0,08397997496871089;0,014267834793491864;0,23429286608260325;0,667459324155194
EC121050;FEMENINO;22592,0;20235,0;2083,0;273,0;0,09220077903682719;0,012083923512747875;0,320246104815864;0,5754249291784702
EC121051;FEMENINO;4832,0;4403,0;378,0;51,0;0,07822847682119205;0,010554635761589404;0,25496688741721857;0,65625
EC121150;FEMENINO;16165,0;14733,0;1259,0;172,0;0,07788431797092484;0,010640272193009588;0,31759975255180944;0,5938137952366224
EC121250;FEMENINO;13671,0;12427,0;1089,0;154,0;0,07965766951942067;0,011264720942140297;0,28703094140882157;0,6219735205910321
EC121350;FEMENINO;6059,0;5543,0;437,0;81,0;0,07212411288991583;0,013368542663805908;0,47136491170160094;0,4434725202178577
EC130150;FEMENINO;8237,0;7464,0;726,0;48,0;0,08813888551657156;0,005827364331674153;0,28189874954473715;0,6242564040305937
EC130151;FEMENINO;5861,0;5331,0;485,0;45,0;0,08275038389353352;0,007677870670534039;0,32042313598362054;0,5891486094523118
EC130152;FEMENINO;2040,0;1852,0;172,0;15,0;0,08431372549019608;0,007352941176470588;0,2627450980392157;0,6450980392156863
EC130153;FEMENINO;5269,0;4675,0;522,0;70,0;0,09907003226418676;0,013285253368760675;0,26741317137976844;0,6198519643196052
EC130154;FEMENINO;1511,0;1363,0;139,0;9,0;0,09199205823957644;0,005956320317670417;0,2514890800794176;0,6505625413633356
EC130155;FEMENINO;4855,0;4344,0;459,0;49,0;0,09454170957775489;0,010092687950566427;0,2928939237899073;0,6018537590113285
EC130156;FEMENINO;3636,0;3251,0;336,0;48,0;0,0924092409240924;0,013201320132013201;0,23927392739273928;0,6548404840484049
EC130157;FEMENINO;1022,0;920,0;80,0;22,0;0,07827788649706457;0,021526418786692758;0,16731898238747553;0,7328767123287672
EC130250;FEMENINO;13603,0;12545,0;913,0;145,0;0,06711754759979416;0,010659413364698963;0,48298169521429096;0,43924134382121593
EC130350;FEMENINO;7254,0;6423,0;686,0;145,0;0,09456851392335264;0,01998897160187483;0,3687620623104494;0,5166804521643231
EC130351;FEMENINO;1498,0;1326,0;143,0;29,0;0,09546061415220294;0,019359145527369826;0,30574098798397864;0,5794392523364486
EC130352;FEMENINO;4211,0;3618,0;553,0;40,0;0,13132272619330326;0,009498931370220851;0,3538351935407267;0,5053431488957493
EC130353;FEMENINO;2541,0;2105,0;399,0;37,0;0,15702479338842976;0,014561196379378197;0,29319165682802045;0,5352223534041716
EC130354;FEMENINO;2203,0;1890,0;199,0;114,0;0,09033136631865638;0,051747616886064454;0,28960508397639584;0,5683159328188834
EC130355;FEMENINO;2017,0;1709,0;216,0;92,0;0,10708973723351513;0,04561229548834903;0,3262270699058007;0,5210708973723351
EC130356;FEMENINO;2756,0;2444,0;274,0;38,0;0,09941944847605225;0,013788098693759071;0,37844702467343977;0,5083454281567489
