rate_feature_id,numerator_feature_id,denominator_feature_id,numerator_metric,denominator_metric,table_name
censo_rate_condiciones_vivienda_8_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_8_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_8_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante de  las paredes exteriores de la vivienda, según provincia, cantón, parroquia y estado de las paredes  exteriores"
censo_rate_condiciones_vivienda_9_2_bueno_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_bueno_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_bueno_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_9_2_malo_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_malo_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_malo_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_9_2_regular_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_regular_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_regular_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_9_2_regular_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_9_2_regular_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_9_2_regular_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_9_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_9_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_9_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_9_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_9_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares  ocupadas con personas presentes por material predominante del piso de la vivienda, según provincia, cantón, parroquia y estado del piso"
censo_rate_condiciones_vivienda_10_2_1_hogar_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_1_hogar_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_1_hogar_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas  por tipo de vivienda, según provincia, cantón, parroquia y número de hogares en la vivienda"
censo_rate_condiciones_vivienda_10_2_1_hogar_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_10_2_1_hogar_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_10_2_1_hogar_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas  por tipo de vivienda, según provincia, cantón, parroquia y número de hogares en la vivienda"
censo_rate_condiciones_vivienda_10_2_2_hogares_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_2_hogares_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_2_hogares_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas  por tipo de vivienda, según provincia, cantón, parroquia y número de hogares en la vivienda"
censo_rate_condiciones_vivienda_10_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_total_geografia_tipo_de_vivienda_casa_o_villa,censo_ind_condiciones_vivienda_10_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Casa o villa,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas  por tipo de vivienda, según provincia, cantón, parroquia y número de hogares en la vivienda"
censo_rate_condiciones_vivienda_10_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_10_2_total_geografia_tipo_de_vivienda_mediagua,censo_ind_condiciones_vivienda_10_2_total_geografia_numero_total_de_viviendas_particulares_ocupadas,Tipo de vivienda | Mediagua,Número total de viviendas particulares ocupadas,"Viviendas particulares ocupadas  por tipo de vivienda, según provincia, cantón, parroquia y número de hogares en la vivienda"
censo_rate_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_85_o_mas_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_10_14_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_15_19_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_20_24_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_25_29_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_30_34_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_35_39_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_40_44_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_45_49_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_5_9_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_50_54_condicion_de_dificultad_funcional_permanente_sin_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_sin_dificultad_o_limitacion_permanente,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Sin dificultad funcional permanente | Sexo al nacer | Número total de personas sin dificultad o limitación permanente,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_hombres,censo_ind_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Hombres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_mujeres,censo_ind_dificultades_funcionales_sin_numero_de_55_59_condicion_de_dificultad_funcional_permanente_con_dificultad_funcional_permanente_sexo_al_nacer_numero_total_de_personas_con_mucha_o_total_dificultad_o_limitacion_permanente_en_una_o_mas_esferas_de_funcionamiento,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Mujeres,Condición de dificultad funcional permanente | Con dificultad funcional permanente | Sexo al nacer | Número total de personas con mucha o total dificultad o limitación permanente en una o más esferas de funcionamiento,"Población de 5 años o más por condición de dificultad funcional permanente y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
